target_id	length	replicate_1	replicate_2	replicate_3	replicate_4
ENSCGRG00015003531	1753	12.4378	12.122	12.5567	11.1061
ENSCGRG00015003532	1642	0	0	0.0759916	0
ENSCGRG00015003533	786	0	0	0	0
ENSCGRG00015003534	1749	7.101525	8.13122	7.223734	7.621215
ENSCGRG00015003535	1661	1.89322	3.28931	2.47374	3.12226
ENSCGRG00015003536	2970	41.4285	42.5471	42.295	43.2762
ENSCGRG00015003538	999	74.2885	81.81181	78.3233	78.7033
ENSCGRG00015003539	285	0	0	0	0
ENSCGRG00015003540	414	46.1611	37.3449	48.6273	45.151
ENSCGRG00015003541	5236	19.6673	19.293804	19.9448	18.512281
ENSCGRG00015003542	405	0.319885	0	0.595196	0
ENSCGRG00015003543	3144	23.5278	25.957484	25.672455	23.543
ENSCGRG00015003544	615	1.09238	0	0.145511	0.167871
ENSCGRG00015003545	1179	11.5908	13.1183	13.5367	11.6148
ENSCGRG00015003548	264	0	0	0	0
ENSCGRG00015003550	402	0	0	0	0
ENSCGRG00015003553	2446	31.608528	33.332352	32.7403	33.697899
ENSCGRG00015003554	654	44.84968	42.571	52.69749	50.51196
ENSCGRG00015003556	2631	91.3979	95.9234	93.6662	94.6954
ENSCGRG00015003557	2864	21.660491	23.69676	25.33748	23.79802
ENSCGRG00015003560	216	279.791	250.584	251.184	292.136
ENSCGRG00015003563	945	0	0	0	0
ENSCGRG00015003564	1722	0.0704092	0.341883	0.1671221	0.0421552
ENSCGRG00015003565	1767	2.34733	2.17006	2.55433	2.09822
ENSCGRG00015003566	2067	0.0312485	0.0381311	0	0
ENSCGRG00015003567	1935	8.81256	10.9781	9.15178	10.9164
ENSCGRG00015003569	357	0	0	0	0
ENSCGRG00015003570	1668	0	0	0	0
ENSCGRG00015003571	324	0	0	0	0
ENSCGRG00015003572	1416	30.544	30.6504	32.8368	32.294
ENSCGRG00015003573	4793	12.2830700267475	12.3761000002074	12.18416	11.62366
ENSCGRG00015003574	1890	0	0.0844872	0.0322185	0
ENSCGRG00015003576	2256	3.42367	4.42118	3.84181	4.42478
ENSCGRG00015003577	1686	30.4308	30.5708	30.2163	29.4635
ENSCGRG00015003578	942	0	0	0	0
ENSCGRG00015003579	1341	0	0.0658301	0	0.0589591
ENSCGRG00015003580	1942	58.20077	58.92297	58.467303	62.15376
ENSCGRG00015003581	4420	15.771641	16.9057	17.30616	15.542715
ENSCGRG00015003583	930	0	0	0	0
ENSCGRG00015003584	948	0	0.0991589	0.0762519	0.0887821
ENSCGRG00015003585	378	0	0	0	0
ENSCGRG00015003586	4041	1.130955	1.02378	1.2308307	1.4025467
ENSCGRG00015003587	1599	0	0	0	0
ENSCGRG00015003588	879	0	0	0	0.196961
ENSCGRG00015003589	1026	0	0	0	0
ENSCGRG00015003590	945	0	0	0	0
ENSCGRG00015003591	306	5.40727	5.76227	4.0265	1.758
ENSCGRG00015003592	1642	0.0816673	0.199055	0.113987	0.26745
ENSCGRG00015003595	3916	18.069644	21.583316	19.172631	21.292867
ENSCGRG00015003597	1269	0.670511	0.815515	0.728383	0.365192
ENSCGRG00015003599	921	0	0	0	0
ENSCGRG00015003600	945	0	0	0	0
ENSCGRG00015003602	1912	0.880863	0.29092	0.498551	0.43486
ENSCGRG00015003603	276	0	0	0	0
ENSCGRG00015003604	1470	0	0	0	0
ENSCGRG00015003605	1346	22.48158	24.8683	25.8726	27.7317
ENSCGRG00015003606	1770	0	0	0	0
ENSCGRG00015003607	3137	2.16651	1.51726	1.86338	1.57531
ENSCGRG00015003608	1915	14.72149	14.28041	14.68709	13.76525
ENSCGRG00015003609	2457	0.128552	0.0627926	0.167353	0.140633
ENSCGRG00015003610	3210	0	0	0	0
ENSCGRG00015003611	5561	87.2206000009273	88.9456000054951	84.3596	86.934
ENSCGRG00015003612	1940	1.81471	1.47581	1.62553	1.68924
ENSCGRG00015003613	336	0	0	0	0
ENSCGRG00015003614	393	0	0	0	0
ENSCGRG00015003615	966	0	0	0.0743188	0.0865606
ENSCGRG00015003616	3598	9.72623	10.337022	10.648407	10.497311
ENSCGRG00015003617	2596	40.529068	41.249367	39.255632	39.111796
ENSCGRG00015003618	603	88.2559	85.8436	81.8681	80.7174
ENSCGRG00015003619	2512	12.015	12.4984	12.1751	12.5415
ENSCGRG00015003620	309	0	0	0	0
ENSCGRG00015003621	1265	2529.63	2607.51	2488.04	2681.57
ENSCGRG00015003622	2334	0.0816976	0.0997451	0.0506493	0.0297853
ENSCGRG00015003623	1606	29.0166	30.6573	34.653	31.5767
ENSCGRG00015003624	1017	0	0.270767	0.138646	0.161641
ENSCGRG00015003625	3020	0.236773	0.0963711	0.12232	0.431671
ENSCGRG00015003626	2405	32.359339	33.085858	34.75501	32.085432
ENSCGRG00015003627	342	568.021	605.85	546.988	567.092
ENSCGRG00015003628	936	0	0	0	0
ENSCGRG00015003629	3398	0.0720368	0.0660439	0.133925	0.0197233
ENSCGRG00015003630	2154	0.0298158	0.0586463	0.0554602	0.0651975
ENSCGRG00015003631	213	47.2209	47.6352	32.4143	56.0272
ENSCGRG00015003632	1681	13.313274	15.6287	15.045681	14.216218
ENSCGRG00015003633	2130	11.1158	11.4842	11.2323	10.525
ENSCGRG00015003634	354	0	0	0	0
ENSCGRG00015003635	1854	0	0	0	0
ENSCGRG00015003636	543	31.4602	27.5324	37.032	31.7052
ENSCGRG00015003637	156	4.94754	8.72642	4.38254	8.29286
ENSCGRG00015003638	4433	55.2689	56.3181	56.5526	57.5692
ENSCGRG00015003639	2178	0.677198	0.682803	1.06795	0.901412
ENSCGRG00015003640	1359	0	0	0	0
ENSCGRG00015003641	1294	28.12136	29.23157	27.27755	28.224054
ENSCGRG00015003642	1332	0	0	0	0
ENSCGRG00015003643	1053	0	0	0	0
ENSCGRG00015003644	8588	15.393912	17.326508	15.696343	16.255485
ENSCGRG00015003645	1548	0	0.0533645	0.0815331	0
ENSCGRG00015003646	2121	0.212404	0.481405	0.253994	0.265386
ENSCGRG00015003647	519	0	0	0	0
ENSCGRG00015003648	870	18.7139	23.3213	19.6837	20.3804
ENSCGRG00015003649	945	9.37586	5.30665	6.84652	8.73429
ENSCGRG00015003650	942	0	0	0	0
ENSCGRG00015003651	3048	13.67171	14.48868	13.74675	15.74843
ENSCGRG00015003652	1041	0.216343	0.525125	0.47037	0.940479
ENSCGRG00015003653	1604	946.031398	946.759575	981.637544	988.26683
ENSCGRG00015003655	945	0	0	0	0
ENSCGRG00015003656	1034	112.711	113.29	116.146	109.751
ENSCGRG00015003657	630	76.8439	77.3618	81.3037	77.5148
ENSCGRG00015003658	468	61.6104	60.7494	65.442	60.2759
ENSCGRG00015003660	2968	29.86434	31.87401	28.744212	31.761798
ENSCGRG00015003661	2036	35.435852	35.031319	37.022313	38.005949
ENSCGRG00015003662	836	0	0	0	0
ENSCGRG00015003663	547	16.8664	19.7168	15.9007	18.3025
ENSCGRG00015003664	417	0.303617	0	0	0
ENSCGRG00015003665	2664	30.4792	28.5618	31.5511	31.0396
ENSCGRG00015003666	267	0.710463	0	1.32541	0.774262
ENSCGRG00015003668	2441	11.145786	11.4051	11.284411	11.93877
ENSCGRG00015003670	1002	0	0	0	0
ENSCGRG00015003671	285	0	0	0	0
ENSCGRG00015003672	1755	0	0	0	0
ENSCGRG00015003673	891	0.0891445	0	0	0
ENSCGRG00015003674	981	0	0	0	0
ENSCGRG00015003676	1494	70.740161	70.633611	77.4122	77.4599
ENSCGRG00015003678	1560	0	0	0	0.0947235
ENSCGRG00015003679	654	3.39308	2.55049	3.56132	3.80681
ENSCGRG00015003680	873	4.696742	4.35771	3.5739	4.767805
ENSCGRG00015003681	2100	0.306891	0.561769	0.627956	0.536791
ENSCGRG00015003682	717	0	0	0	0
ENSCGRG00015003683	612	1.41514	1.13274	1.31967	1.86044
ENSCGRG00015003684	1245	254.90817	256.604	259.913	258.902668
ENSCGRG00015003686	903	0.174987	0	0.24472	0.0948804
ENSCGRG00015003687	915	0	0	0	0
ENSCGRG00015003688	1098	0	0	0	0
ENSCGRG00015003690	2358	0.0269215	0.16435	0.1900462	0.1581784
ENSCGRG00015003691	3850	0.0550082	0.112066	0.0511343	0.0803214
ENSCGRG00015003695	983	0	0	0	0
ENSCGRG00015003698	246	0	0	1.57079	0
ENSCGRG00015003699	1302	0.108225	0	0.0503813	0.117918
ENSCGRG00015003701	1254	15.7104	16.7606	17.375	16.2464
ENSCGRG00015003702	561	0.363186	0.217328	0	0.19499
ENSCGRG00015003704	2016	0	0	0.0299081	0
ENSCGRG00015003705	390	345.294	331.197	325.227	334.879
ENSCGRG00015003706	1257	0	0	0	0
ENSCGRG00015003708	2150	17.8171	16.75766	17.54369	17.22533
ENSCGRG00015003709	1314	0.1784529	0.13395	0.102532	0.0692056
ENSCGRG00015003710	1437	0	0	0	0
ENSCGRG00015003711	936	0	0	0	0
ENSCGRG00015003713	1836	0	0	0	0.0405853
ENSCGRG00015003714	1673	97.791589	110.317612	100.402532	115.344
ENSCGRG00015003715	5748	6.31544102812	6.500793	6.28279	6.476861
ENSCGRG00015003716	1299	0.759753	0.660181	0.555793	0.354765
ENSCGRG00015003717	1204	0	0	0.111212	0.130011
ENSCGRG00015003718	462	6.83009	6.33331	8.24837	8.6873
ENSCGRG00015003719	2119	75.6111	81.8854	80.1791	72.2076
ENSCGRG00015003720	1500	0.227482	0.221648	0.338746	0.248161
ENSCGRG00015003721	728	252.477	244.18	231.383	244.428
ENSCGRG00015003722	1110	0	0	0	0
ENSCGRG00015003723	708	0	0	0	0
ENSCGRG00015003724	531	0	0	0	0
ENSCGRG00015003725	1377	0.151471	0.122907	0.0940033	0.110082
ENSCGRG00015003726	1206	9.50675	9.80273	8.70199	8.89958
ENSCGRG00015003727	1775	20.757418	23.1982	21.253265	21.8894
ENSCGRG00015003728	3395	30.8533	34.8604	32.6141	32.116
ENSCGRG00015003730	894	0	0	0	0
ENSCGRG00015003732	3339	0.0183539	0.0673049	0	0.0602995
ENSCGRG00015003733	1739	15.4174	17.9584	15.0899	15.3362
ENSCGRG00015003735	414	3.99846	2.19605	2.85972	8.89837
ENSCGRG00015003737	2199	33.0278	34.6613	36.3777	34.6174
ENSCGRG00015003739	1149	358.081	348.206	359.565	366.395
ENSCGRG00015003740	2499	13.01097	14.401816	13.97407	14.4133
ENSCGRG00015003741	594	0	0	0	0
ENSCGRG00015003742	1557	0.17401	0.105995	0.0809678	0.0949407
ENSCGRG00015003743	810	55.3581	54.3177	53.8253	54.6042
ENSCGRG00015003744	1518	0.0896945	0	0	0
ENSCGRG00015003745	471	0	0	0	0
ENSCGRG00015003747	471	0	0	0	0
ENSCGRG00015003748	1440	0.0478029	0.116406	0.0444944	0.104262
ENSCGRG00015003749	150	0	0	0	0
ENSCGRG00015003750	4195	0.700341	0.748407	0.614777	0.2513951
ENSCGRG00015003751	1392	22.4206	22.0018	22.5807	24.3035
ENSCGRG00015003752	186	3.18742	1.87309	4.36472	8.78911
ENSCGRG00015003753	2441	63.018721	65.43101	64.324058	67.559687
ENSCGRG00015003754	1386	10.37009	5.12573	3.40372	2.80296
ENSCGRG00015003757	1263	18.0431	17.6373	19.2605	17.8166
ENSCGRG00015003759	1473	6.0458	5.43687	6.70917	5.83354
ENSCGRG00015003760	3153	5.75991	5.96263	5.9333	6.621728
ENSCGRG00015003761	180	0	0	0	0
ENSCGRG00015003762	11790	2.735459	3.3876382	3.376192	3.132513
ENSCGRG00015003763	204	0	0	0	0
ENSCGRG00015003765	1131	78.7961	69.0818	76.9529	76.9272
ENSCGRG00015003766	2335	12.3898	13.3603	11.5136	11.2064
ENSCGRG00015003768	5565	0.0106577	0	0	0
ENSCGRG00015003769	1236	0.0577583	0	0.0537846	0.125798
ENSCGRG00015003770	2650	17.07522	19.49565	18.5829	19.19068
ENSCGRG00015003771	348	60.0855	77.85168	72.22903	92.33133
ENSCGRG00015003772	5030	3.00005000625719	3.329592104936	2.20532120770783	3.0543432
ENSCGRG00015003774	1398	0.148685	0.241322	0.276811	0
ENSCGRG00015003775	889	83.077	88.363	90.7116	95.0107
ENSCGRG00015003776	408	3643.25	3458.81	3545.72	3432.03
ENSCGRG00015003778	1966	16.9231	16.7051	16.8686	17.8846
ENSCGRG00015003779	2358	0	0	0.0500702	0.0294465
ENSCGRG00015003780	207	0	0	0	0
ENSCGRG00015003782	252	0	0	0	0
ENSCGRG00015003783	2085	0.205136	0.246127	0.234234	0.389388
ENSCGRG00015003784	525	0	0	0	0
ENSCGRG00015003785	759	0	0.164955	0.118568	0.435028
ENSCGRG00015003786	1769	3.52087	4.340018	4.759939	5.17552
ENSCGRG00015003787	1110	0	0	0	0
ENSCGRG00015003790	1137	37.1306	39.238764	38.8294672	37.498709
ENSCGRG00015003791	543	0	0	0	0
ENSCGRG00015003792	312	0	0	0	0
ENSCGRG00015003793	1659	0.0403387	0	0.0750688	0.0440378
ENSCGRG00015003794	984	0	0	0	0
ENSCGRG00015003795	675	0	0.19489	0	0
ENSCGRG00015003798	2437	21.3672	23.6615	23.678699	23.668
ENSCGRG00015003799	1125	0.13028	0	0	0
ENSCGRG00015003800	1338	0.156933	0	0.0974009	0.171033
ENSCGRG00015003801	3694	2.841099	3.29902	3.24007	3.416035
ENSCGRG00015003802	240	1116.98	1088.45	1062.65	1108.84
ENSCGRG00015003804	1668	35.59054	33.92677	29.60543	34.20842
ENSCGRG00015003805	3455	70.33417	76.14263	72.1958	68.98546
ENSCGRG00015003806	768	1.701874	0.97538	1.688778	1.110699
ENSCGRG00015003807	2781	1.23259	1.28681	1.22933	1.22642
ENSCGRG00015003808	291	0	0	0	0
ENSCGRG00015003809	1431	0	0	0	0
ENSCGRG00015003810	1369	2.777596	1.8271189	1.318354	1.16443
ENSCGRG00015003811	3246	0	0	0	0
ENSCGRG00015003812	255	0	0	0	0
ENSCGRG00015003814	924	104.913	105.35	110.676	109.307
ENSCGRG00015003815	465	0	0	0	0
ENSCGRG00015003816	2175	0	0	0	0
ENSCGRG00015003817	1101	0	0	0	0
ENSCGRG00015003818	2740	49.0695	53.0431	51.4262	53.6286
ENSCGRG00015003819	1887	1.05832	1.63353	1.60378	1.88277
ENSCGRG00015003820	156	0	0	0	0
ENSCGRG00015003821	1074	0	0	0	0
ENSCGRG00015003822	2256	0.452717	0.828971	0.736786	0.556965
ENSCGRG00015003823	3542	5.378073	5.66299	5.53821	4.84728
ENSCGRG00015003824	804	327.36593	362.12771	363.28476	351.29032
ENSCGRG00015003825	1053	0	0	0	0
ENSCGRG00015003826	459	0	0	0	0
ENSCGRG00015003827	360	0	0	0.369478	0
ENSCGRG00015003828	186	0	0	0	0
ENSCGRG00015003829	1806	0.0365119	0	0	0
ENSCGRG00015003830	1674	9.81699	11.8345	11.7819	12.5427
ENSCGRG00015003831	156	0	0	0	0
ENSCGRG00015003832	1500	4.87753	5.49182	6.036688	5.62168
ENSCGRG00015003833	216	1.11916	1.32584	0	0
ENSCGRG00015003834	726	0	0	0.112141	0
ENSCGRG00015003835	1503	0.0453869	0	0.0844823	0
ENSCGRG00015003842	2646	0.0236768	0.0289209	0.0550364	0.0129547
ENSCGRG00015003844	399	0	0	0	0
ENSCGRG00015003846	1145	122.4306	120.8647	125.4898	117.1569
ENSCGRG00015003847	1305	9.61	11.4219	10.903708	12.182418
ENSCGRG00015003848	1074	0	0	0	0
ENSCGRG00015003850	537	0	0	0	0
ENSCGRG00015003852	336	0	0	0	0
ENSCGRG00015003853	783	0	0	0	0
ENSCGRG00015003854	1881	2.33336	2.29373	2.3326	2.24493
ENSCGRG00015003856	2407	180.0449	186.04181	185.79273	175.59978
ENSCGRG00015003858	920	18.4151	17.1466	18.2795	16.3688
ENSCGRG00015003860	1895	0	0	0	0
ENSCGRG00015003861	1268	960.562	958.559	985.229	1005.69
ENSCGRG00015003862	285	0	0	0	0
ENSCGRG00015003863	471	0	0	0	0
ENSCGRG00015003865	2022	0	0	0	0
ENSCGRG00015003867	2052	0.039001946	0.28525463	0.10886487	0.17034335
ENSCGRG00015003868	5227	6.315091	5.550221	5.701161	6.006885
ENSCGRG00015003870	732	0	0	0	0
ENSCGRG00015003872	216	0	0	0	0
ENSCGRG00015003873	912	0	0	0	0
ENSCGRG00015003874	483	0.468333	0.279293	0.872373	0.251402
ENSCGRG00015003877	1506	0	0	0	0
ENSCGRG00015003878	1659	0	0	0	0
ENSCGRG00015003880	7006	8.87497	12.12767	10.03626	9.54756
ENSCGRG00015003881	1545	47.980459	49.524762	47.6541	51.002
ENSCGRG00015003882	498	0	0	0	0
ENSCGRG00015003883	777	0	0	0	0
ENSCGRG00015003884	755	0	0	0	0
ENSCGRG00015003885	1320	41.6932	43.7451	42.3801	35.6947
ENSCGRG00015003886	297	0	0	0	0
ENSCGRG00015003888	5328	23.8101483	26.374611	27.485632	26.529005
ENSCGRG00015003890	1524	32.4033	31.2094	32.8971	34.533
ENSCGRG00015003891	1218	16.7104	17.6694	19.6711	20.0529
ENSCGRG00015003892	816	0	0	0	0
ENSCGRG00015003894	3035	2.51971	3.079796	2.6092800022361	2.428618
ENSCGRG00015003895	1458	0.0470868	0.0573367	0	0
ENSCGRG00015003896	1280	0	0	0	0
ENSCGRG00015003897	623	77.4887	66.9717	70.636	75.751
ENSCGRG00015003898	1244	36.494	36.6448	33.9826	35.3772
ENSCGRG00015003900	1212	0.059209	0	0.0551391	0.322328
ENSCGRG00015003902	1440	0	0	0	0
ENSCGRG00015003904	2470	0	0	0	0
ENSCGRG00015003905	1413	0	0	0	0.0533398
ENSCGRG00015003906	1125	0	0	0	0
ENSCGRG00015003909	1687	0.484123	0.198937	0.4893	0.312767
ENSCGRG00015003910	3420	24.64813	26.523126	25.953756	26.781123
ENSCGRG00015003913	3320	13.7944	16.09415	15.84363	16.11423
ENSCGRG00015003914	2367	0	0	0	0
ENSCGRG00015003915	579	10.6475	12.0194	9.05972	11.6925
ENSCGRG00015003916	3759	0.0969182	0.114623	0.122045	0.0410769
ENSCGRG00015003917	516	0	0	0	0
ENSCGRG00015003920	744	0	0	0	0
ENSCGRG00015003922	495	1.1223	0.267841	0.418365	0.963076
ENSCGRG00015003923	1518	5.9685842	6.445954	6.880214	5.972595
ENSCGRG00015003924	2438	0.596488	0.601707	0.699363	0.510671
ENSCGRG00015003926	1374	0	0	0	0
ENSCGRG00015003927	918	0.0855129	0.103601	0.478302	0.371022
ENSCGRG00015003928	1206	13.8233	15.2833	14.538	14.5308
ENSCGRG00015003929	2303	1.18874	1.04625	1.031466	1.11868
ENSCGRG00015003930	1470	0	0	0	0
ENSCGRG00015003932	491	0	0	0	0
ENSCGRG00015003933	3082	9.008763	10.014622	9.25474	10.1797
ENSCGRG00015003934	1104	16.29384	16.07645	15.95303	15.45949
ENSCGRG00015003936	2718	95.3846	94.3966	98.1951	98.6541
ENSCGRG00015003937	1935	34.7845	37.054646	36.157293	37.19489
ENSCGRG00015003939	1449	18.3127	21.6625	21.9465	25.715
ENSCGRG00015003941	3005	9.84019	10.24373	10.499986	10.169879
ENSCGRG00015003944	1516	24.59072	25.25344	25.10694	25.64821
ENSCGRG00015003945	606	2.39644	4.02745	5.36401	2.23363
ENSCGRG00015003947	747	45.0043	47.6429	45.5444	48.6409
ENSCGRG00015003948	435	222.87	230.486	214.979	212.013
ENSCGRG00015003949	2160	0	0	0.0552852	0
ENSCGRG00015003950	1089	0	0	0	0
ENSCGRG00015003951	1395	0	0	0	0
ENSCGRG00015003954	2718	1.2049462	1.11255	1.519244	1.11741546
ENSCGRG00015003956	4694	3.47932	3.35439	3.28839	3.89953
ENSCGRG00015003957	1472	13.24645	10.90843	11.87326	14.64962
ENSCGRG00015003958	1329	0	0	0	0
ENSCGRG00015003959	1163	42.3558	49.7339	48.5424	44.496
ENSCGRG00015003961	993	0	0	0	0
ENSCGRG00015003963	1920	30.4047	31.6118	29.6751	33.7803
ENSCGRG00015003964	1698	17.936	17.7967	18.7698	18.6839
ENSCGRG00015003965	1932	26.66907	27.598204	25.618948	24.56414
ENSCGRG00015003966	1356	0	0	0.0479014	0
ENSCGRG00015003967	13107	0.026513368	0.027057099	0	0.024243884
ENSCGRG00015003969	1116	0	0	0	0
ENSCGRG00015003970	2701	6.4572	5.96543	5.66001725	6.12947
ENSCGRG00015003971	1404	0	0	0	0
ENSCGRG00015003972	1689	7.30638	7.50979	8.399675	9.070731
ENSCGRG00015003973	1503	0	0	0	0
ENSCGRG00015003974	301	0	0	0	0
ENSCGRG00015003975	4681	52.0048	51.978	50.6716	55.2172
ENSCGRG00015003976	2391	0	0	0	0
ENSCGRG00015003978	3498	10.826	10.8555	9.96112	11.2911
ENSCGRG00015003980	351	0	0	0	0
ENSCGRG00015003981	1113	78.7346	84.7213	84.8509	85.3542
ENSCGRG00015003982	1425	5.87056	6.92593	7.44057	7.21139
ENSCGRG00015003984	1663	0.20112	0.147074	0.187137	0.26348
ENSCGRG00015003985	2146	25.93041	23.713017	25.2701	23.40961
ENSCGRG00015003987	1245	0	0	0	0
ENSCGRG00015003988	762	83.6961	84.4342	90.3749	90.2993
ENSCGRG00015003989	2142	1.44027	1.53806	1.33953	1.96832
ENSCGRG00015003992	5622	35.430635	36.983306	35.777269	36.459857
ENSCGRG00015003993	447	0	0	0	0
ENSCGRG00015003994	519	0	0	0	0
ENSCGRG00015003995	1368	0	0	0	0
ENSCGRG00015003996	243	0	0	0	0
ENSCGRG00015003997	594	0	0	0	0
ENSCGRG00015003998	1665	4.61919	5.7278	5.60614	7.54243
ENSCGRG00015003999	789	1.59304	1.92318	2.47677	2.29802
ENSCGRG00015004000	2177	755.468734	746.223601	737.923081	709.753589
ENSCGRG00015004001	892	0	0.107783	0	0
ENSCGRG00015004002	1737	0	0	0	0
ENSCGRG00015004003	1101	0	0	0	0
ENSCGRG00015004004	944	60.793474	60.7353	56.885909	57.5937
ENSCGRG00015004006	1524	0	0.0543689	0	0
ENSCGRG00015004007	264	0	0	0	0
ENSCGRG00015004008	465	0	0	0	0.281068
ENSCGRG00015004011	1942	4.921102	5.515457	6.584911	6.070624
ENSCGRG00015004012	3303	26.104669	25.9227	26.1364	25.8073
ENSCGRG00015004013	1353	0	0	0	0
ENSCGRG00015004015	8621	16.5512	18.7052502	17.9211044	17.5621
ENSCGRG00015004016	1341	14.8674	17.7107	15.3952	18.9894
ENSCGRG00015004017	1470	52.4022	48.874923	49.976621	48.735596
ENSCGRG00015004018	333	0	0	0	0
ENSCGRG00015004019	7662	31.3613	33.6949	33.3553	30.8694
ENSCGRG00015004021	1200	0.0599621	0.21867	0	0.130557
ENSCGRG00015004022	3029	38.74373	42.817157	40.962	43.59647
ENSCGRG00015004025	558	0	0.438516	0	0
ENSCGRG00015004026	291	0	0	0	0
ENSCGRG00015004027	1614	0	0	0	0
ENSCGRG00015004029	375	0	0	0	0
ENSCGRG00015004030	1119	0	0	0	0
ENSCGRG00015004031	510	0	0	0	0
ENSCGRG00015004033	1456	28.5752	27.5384961	28.9904484	27.2291379
ENSCGRG00015004035	333	0	0	0	0
ENSCGRG00015004036	2373	0	0	0	0
ENSCGRG00015004037	1992	0.130395	0	0.121289	0.178137
ENSCGRG00015004038	4253	14.82576	16.63425	16.2987	16.68325
ENSCGRG00015004039	1584	0.767118	0.778884	0.75352	0.837193
ENSCGRG00015004040	1251	0	0	0	0
ENSCGRG00015004042	2373	0.0801922	0.130552	0.0994298	0.116954
ENSCGRG00015004043	3000	0	0	0	0
ENSCGRG00015004044	2392	51.7406	56.147407	51.947915	54.852025
ENSCGRG00015004046	1217	163.3118	169.3843	161.4398	154.2434
ENSCGRG00015004047	324	0.48422	0	0	0
ENSCGRG00015004048	1065	0.279895	0.339789	0.717145	0.38035
ENSCGRG00015004049	4038	0.0748064	0.0731851	0.0278111	0.0327848
ENSCGRG00015004050	204	0	0	0	0
ENSCGRG00015004051	2304	0.0276315	0.101201	0.0513923	0.12088
ENSCGRG00015004052	1175	1.09775	0.570491	1.02312	1.1068
ENSCGRG00015004053	411	0.623456	0	0	1.35413
ENSCGRG00015004054	2013	0	0	0.0299592	0
ENSCGRG00015004056	570	0	0	0	0
ENSCGRG00015004057	2076	0.18483	0.13968	0.166293	0.10197
ENSCGRG00015004058	1425	0	0	0	0
ENSCGRG00015004059	405	0	0	0	0
ENSCGRG00015004060	1029	48.21168	48.48806	49.13908	48.73162
ENSCGRG00015004061	1182	0	0	0	0
ENSCGRG00015004062	1060	33.967949	39.223413	37.75107	34.441579
ENSCGRG00015004063	311	0	0	0	0
ENSCGRG00015004064	1438	158.208	156.305	161.61	154.359
ENSCGRG00015004066	468	0	0	0	0
ENSCGRG00015004067	1393	8.095626	7.43208	8.682155	10.824236
ENSCGRG00015004068	3681	23.383614	25.583867	25.607665	26.085769
ENSCGRG00015004070	1324	14.9452	15.2825	16.8251	17.6725
ENSCGRG00015004071	1215	0	0	0	0
ENSCGRG00015004072	1497	0	0	0	0
ENSCGRG00015004073	2295	0	0	0	0
ENSCGRG00015004074	982	0	1.1291	0.218333	0.252802
ENSCGRG00015004075	1827	0	0	0.033513	0
ENSCGRG00015004076	2510	70.81684	71.06895	71.50493	72.97001
ENSCGRG00015004078	570	0	0	0	0
ENSCGRG00015004079	2134	13.0176	14.5264	13.004	13.3755
ENSCGRG00015004080	2352	0.0809958	0.0988914	0.125534	0.177183
ENSCGRG00015004081	4272	10.323101	10.95065	11.22975	10.29817
ENSCGRG00015004082	1611	48.6986	47.9359	48.6194	54.604
ENSCGRG00015004083	3379	10.02157	9.0529	8.61165	9.30655
ENSCGRG00015004084	2593	1.16227	1.09427	0.742977	1.00681
ENSCGRG00015004085	1101	0	0	0	0
ENSCGRG00015004086	2463	0	0	0	0
ENSCGRG00015004087	483	0.702499	1.39647	0.872373	0.754206
ENSCGRG00015004089	1110	0	0	0	0
ENSCGRG00015004090	1215	0	0	0	0
ENSCGRG00015004091	432	0	0	0	0
ENSCGRG00015004093	687	0	0.630242	0.488327	0.4233
ENSCGRG00015004094	423	154.983	148.937	156.316	151.555
ENSCGRG00015004095	858	0.141025	0	0	0.407448
ENSCGRG00015004096	1443	0	0	0	0
ENSCGRG00015004097	945	0	0	0	0
ENSCGRG00015004098	357	264.71	242.453	244.365	251.269
ENSCGRG00015004100	3105	6.53729362692	7.808827135	6.984134	7.371701
ENSCGRG00015004102	2191	12.6341	15.5994	15.5035	14.1342
ENSCGRG00015004103	555	55.8442	49.5534	58.7743	56.7747
ENSCGRG00015004104	942	0	0	0	0
ENSCGRG00015004105	868	0.0991044	0	0	0
ENSCGRG00015004107	291	0	0	0	0
ENSCGRG00015004108	426	0	0	0	0
ENSCGRG00015004109	1837	24.00443	25.91587	24.964904	23.77879
ENSCGRG00015004113	581	26.8815	29.9653	28.4304	28.1567
ENSCGRG00015004114	711	5.08705	5.53335	7.2939	5.22241
ENSCGRG00015004115	381	95.6974	100.779	92.4992	102.074
ENSCGRG00015004116	2358	0	0	0	0
ENSCGRG00015004118	1122	3.07219	4.36708	3.65335	3.91087
ENSCGRG00015004119	588	0	0	0	0
ENSCGRG00015004120	9455	1.18092	1.122046935	1.1946475	1.2145440335
ENSCGRG00015004121	1461	25.2696	28.0826	24.8313	22.2843
ENSCGRG00015004122	4144	39.461614	39.933475	41.218146	42.994835
ENSCGRG00015004124	327	0	0	0	0
ENSCGRG00015004125	1399	45.5073	41.69009	41.8078	43.75132
ENSCGRG00015004126	657	0	0	0	0
ENSCGRG00015004129	1645	11.1235	13.7053	13.1939	12.0539
ENSCGRG00015004131	1777	2.41416	1.38224	2.14363	2.34762
ENSCGRG00015004132	834	0	0	0	0
ENSCGRG00015004133	1468	107.826	108.785	104.14	107.726
ENSCGRG00015004134	2916	14.696992	13.802513	14.208578	15.12112
ENSCGRG00015004135	4578	1.7106327	1.90062383	1.956577	1.975019
